,Unnamed: 0,type,rcvTime,noise,sendTime,sender,messageID,RSSI,pos_0,pos_1,pos_2,spd_0,spd_1,spd_2,spd_noise_0,spd_noise_1,spd_noise_2,pos_noise_0,pos_noise_1,pos_noise_2,type_attack
3888,391,3,10856.65999243344,,10856.65988480118,157.0,18116.0,2.221200644020092e-07,3535.428591095506,5324.772864579025,1.895,-4.118151409494292,35.68334386206799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3892,395,3,10856.965599043142,,10856.965485961175,133.0,18256.0,2.522385606567002e-08,3592.132251707746,5644.752132476223,1.895,-2.327248082251167,34.78446177059716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3894,397,3,10857.040395668844,,10857.04028280699,145.0,18316.0,2.812634572605049e-09,3666.8723368343076,5866.401557225358,1.895,1.284631996118666,-29.88735664437808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3896,399,3,10857.171507693622,,10857.171396672726,127.0,18372.0,6.180208754435854e-09,3588.4969752070306,5731.819851081726,1.895,-1.48155171165254,35.48432354571479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3898,401,3,10857.27274664001,,10857.272635458736,97.0,18428.0,2.3454953550909228e-09,3643.6234617659243,5249.297669009642,1.895,4.984253118490609,-31.661335150410522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3901,404,3,10857.426296642845,,10857.4261810482,85.0,18472.0,3.938495485898993e-09,3646.9551781928044,5249.363998570594,1.895,4.590914605652385,-29.163422591782787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3902,405,3,10857.446295541296,,10857.446181027635,121.0,18516.0,2.0743449109798114e-09,3587.6227348554767,5870.814282421002,1.895,-0.034286957093157,35.339302933514155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3903,406,3,10857.447420541488,,10857.447308578994,109.0,18568.0,1.359757791150971e-08,3616.893326527992,5419.452094486451,1.895,3.701631730718007,-29.893396657441148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3904,407,3,10857.468281316704,,10857.468167895964,139.0,18628.0,6.639001257343573e-09,3593.829669102577,5684.559331082899,1.895,1.287314467298344,-29.949765157573392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3906,409,3,10857.534042316867,,10857.533934666822,115.0,18688.0,2.3746237910780997e-08,3612.802568016246,5452.48797588076,1.895,3.703191139008175,-29.905990025436694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3908,411,3,10857.65999334201,,10857.65988480118,157.0,18792.0,1.379975344e-06,3748.498909076646,5654.912415445713,1.895,-4.127348175465945,35.76303286083304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3912,415,3,10857.965600384758,,10857.965485961175,133.0,18936.0,5.493020857168448e-09,3590.6814560073944,5679.499825469431,1.895,-1.452089692730745,34.77868512384367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3914,417,3,10858.040396578956,,10858.04028280699,145.0,18992.0,3.062863594198497e-09,3310.663169629102,5989.978264753235,1.895,1.287363730612062,-29.95091128360688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3919,422,3,10858.426290539373,,10858.4261810482,85.0,19152.0,3.963484912438468e-09,3651.543559652379,5220.216667589289,1.895,4.587133991501894,-29.13940653886133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3920,423,3,10858.447415778863,,10858.447308578994,109.0,19232.0,6.92912326974553e-08,3620.6067506903064,5389.463465277288,1.895,3.7116081320809453,-29.973963430381126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3921,424,3,10858.468276555928,,10858.468167895964,139.0,19288.0,6.805323263921375e-09,3595.1164352100245,5654.622323685147,1.895,1.2843450752489511,-29.88068134250151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3923,426,3,10858.534050556003,,10858.533934666822,115.0,19352.0,3.7651070046044135e-09,3616.518512150685,5422.47899604469,1.895,3.719754626234155,-30.039752357752942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3924,427,3,10858.595120599324,,10858.595013047989,151.0,19412.0,4.250042327707461e-09,3785.9457202358108,5919.636357122412,1.895,1.2868064054526749,-29.93794494316402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3926,429,3,10858.659997622668,,10858.65988480118,157.0,19468.0,7.740504919321896e-08,3893.580774581701,5632.389219573017,1.895,-4.1201375118477515,35.70055322764164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3930,433,3,10858.965605098676,,10858.965485961175,133.0,19616.0,2.1942858110936527e-09,3589.230198143123,5714.258587650395,1.895,-1.455083151382835,34.85038080243944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3932,435,3,10859.040401098853,,10859.04028280699,145.0,19672.0,1.138313025827727e-08,3581.6529446199556,5438.594516726238,1.895,1.285142066259201,-29.899223582341545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3934,437,3,10859.171513945153,,10859.171396672726,127.0,19728.0,2.5845976590568965e-09,3587.6887670224396,5802.755435871798,1.895,-0.034419780851085005,35.47620335539233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3938,441,3,10859.426288070776,,10859.4261810482,85.0,19824.0,1.7534481616890642e-09,3656.136624586499,5191.039585205682,1.895,4.594253963387512,-29.184635598161677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3939,442,3,10859.446295863036,,10859.446181027635,121.0,19867.0,1.4995662670141122e-09,3590.416380718392,5941.442636383794,1.895,2.625667744445364,35.26285385286911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3940,443,3,10859.447420312135,,10859.447308578994,109.0,19910.0,2.398288092217658e-07,3624.3210781567896,5359.467541223099,1.895,3.708947628790027,-29.952477911010813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3941,444,3,10859.46828109093,,10859.468167895964,139.0,19953.0,1.291360743664903e-08,3597.1986055327966,5624.722922661917,1.895,2.510933163947945,-29.828719806834282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3943,446,3,10859.534042090992,,10859.533934666822,115.0,20012.0,3.5773028965963455e-09,3620.2358217132614,5392.458989372925,1.895,3.714858912899105,-30.000215874576813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3944,447,3,10859.595125135964,,10859.595013047989,151.0,20067.0,1.7864898847286247e-09,3589.0033090224406,5766.441587957298,1.895,1.285490571385468,-29.90733166085268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3946,449,3,10859.660002159248,,10859.65988480118,157.0,20126.0,2.15434974133957e-09,3792.7823438962364,5249.791869915712,1.895,-4.131605702573794,35.79992388026246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3950,453,3,10859.965602075952,,10859.965485961175,133.0,20258.0,5.711809033170655e-09,3587.779697040306,5748.999224801983,1.895,-1.452130792726001,34.77966950091125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3952,455,3,10860.040398076128,,10860.04028280699,145.0,20304.0,7.287073871230017e-09,3439.5195020120486,5854.827701503533,1.895,1.290400319681865,-30.02155845788917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3957,460,3,10860.447422076179,,10860.447308578994,109.0,20426.0,3.093280340677949e-09,3628.035706572433,5329.469186783265,1.895,3.718067525972957,-30.026127783222307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3958,461,3,10860.468282856644,,10860.468167895964,139.0,20468.0,3.194525580827657e-09,3599.712465193546,5594.859437432259,1.895,2.510306563239468,-29.821276081436782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3960,463,3,10860.534043856696,,10860.533934666822,115.0,20514.0,8.614518865709607e-09,3623.951417455305,5362.452823061492,1.895,3.724046307661967,-30.07441083935832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3961,464,3,10860.595126903205,,10860.595013047989,151.0,20560.0,2.2994131532321373e-09,3322.3719579511526,5453.496369888564,1.895,1.2866157299711372,-29.933508819721247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3963,466,3,10860.659990926448,,10860.65988480118,157.0,20610.0,6.083022439323889e-09,3678.499582023221,5571.369644876073,1.895,-2.940649897217485,35.8975804131921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3967,470,3,10860.965599268067,,10860.965485961175,133.0,20742.0,3.6488860208358563e-09,3587.707146374989,5783.811978579113,1.895,-0.033828723320014,34.86700490799845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3969,472,3,10861.040395268576,,10861.04028280699,145.0,20784.0,5.502064307796918e-09,3710.791701713264,5871.232725245729,1.895,2.520057761483788,-29.93711578775642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3974,477,3,10861.447415168232,,10861.447308578994,109.0,20904.0,1.175299734816431e-07,3632.3652446933957,5299.582678005519,1.895,4.700345552456994,-29.855202840124416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3975,478,3,10861.468275950012,,10861.468167895964,139.0,20955.0,1.2976858375540414e-09,3602.2281819254317,5564.9738910600045,1.895,2.5076934996209728,-29.790234099263515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3977,480,3,10861.534049950147,,10861.533934666822,115.0,21010.0,3.074716250136214e-08,3627.6636221131444,5332.474042247216,1.895,3.7149661616762453,-30.00108198724768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3978,481,3,10861.59511999803,,10861.595013047989,151.0,21053.0,1.8005092031635932e-09,3531.1260827423157,5393.935858723945,1.895,2.5144146878654583,-29.870078694014218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3980,483,3,10861.65999702108,,10861.65988480118,157.0,21108.0,1.832989841997364e-09,3841.230424196509,5787.19722579649,1.895,-2.9426042682312623,35.92143812941408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3983,486,3,10861.808588363276,,10861.80847111838,163.0,21248.0,1.275299116909639e-08,3642.0368729991023,5203.934334066349,1.895,-5.728575849061397,36.723569500180226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3986,489,3,10862.040396159615,,10862.04028280699,145.0,21338.0,1.328680148600417e-09,3305.3334977730105,5478.7416278131695,1.895,2.511596998556838,-29.836605853678872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3991,494,3,10862.447420159724,,10862.447308578994,109.0,21447.0,1.768364398560932e-07,3637.064647591117,5269.733462629077,1.895,4.687355666640692,-29.772694932674455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3992,495,3,10862.468280942938,,10862.468167895964,139.0,21490.0,2.5401695357095597e-09,3604.7446850531546,5535.079002670436,1.895,2.516067047843325,-29.889707963124092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3994,497,3,10862.534041943136,,10862.533934666822,115.0,21541.0,9.194771892912117e-09,3631.896333486786,5302.561063111701,1.895,4.679702299563823,-29.724083011699253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3995,498,3,10862.59512499208,,10862.595013047989,151.0,21588.0,2.594534542773997e-09,3300.135217508886,5685.748789090465,1.895,2.5233763426103453,-29.9765389902216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3997,500,3,10862.660002015276,,10862.65988480118,157.0,21643.0,3.305875023805524e-09,3304.623280691099,5867.89119826501,1.895,-2.93734750064981,35.85726685990018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4000,503,3,10862.808580130306,,10862.80847111838,163.0,21783.0,2.241964774291351e-07,3636.3069882545065,5240.666294363381,1.895,-5.735492872031135,36.76791172074755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4003,506,3,10863.040397908879,,10863.04028280699,145.0,21873.0,1.2121189618091822e-08,3343.3598150906987,5519.425136762722,1.895,2.510334204793799,-29.821604450267447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4008,511,3,10863.447421908912,,10863.447308578994,109.0,21963.0,3.4093177772426325e-08,3641.76509432627,5239.8776171064255,1.895,4.708119500034762,-29.904580652734943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4009,512,3,10863.468282693897,,10863.468167895964,139.0,22009.0,3.7683279542745035e-09,3607.2589234605393,5505.211018106656,1.895,2.510981550116853,-29.829294612048383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4011,514,3,10863.534043693984,,10863.533934666822,115.0,22055.0,1.073734230354542e-08,3636.5963699589724,5272.707823457905,1.895,4.696964911025545,-29.83373000700199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4012,515,3,10863.595126744332,,10863.595013047989,151.0,22101.0,2.0906624241379383e-09,3783.6506058973805,5658.488457647584,1.895,2.5164991992063053,-29.89484172061588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4016,519,3,10863.808588304399,,10863.80847111838,163.0,22267.0,5.064556224293285e-08,3630.575896155555,5277.405994518057,1.895,-5.732944094377833,36.751572543990534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4019,522,3,10864.040399810528,,10864.04028280699,145.0,22354.0,5.582680565173222e-09,3459.318084027156,5334.068017321702,1.895,2.5144778048717358,-29.870828494740056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4025,3,3,10835.752039362078,,10835.751925585744,103.0,5845.0,1.292490416229389e-07,3601.5905881852673,6037.32501315549,1.895,-3.462953656196146,-30.04940891272744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4030,8,3,10836.170491496352,,10836.17037532297,91.0,5933.0,6.508843927591319e-09,3594.5223115468116,5853.689981158881,1.895,-0.022339665428164002,-38.343243246568896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4033,11,3,10836.332491967774,,10836.332383148743,67.0,6005.0,1.4126356810054999e-08,3587.707653165134,5783.289633874726,1.895,-0.029014836566174002,29.90536885747278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4035,13,3,10836.426293968276,,10836.4261810482,85.0,6049.0,1.3492370273440612e-08,3597.8299010842147,5866.664146521555,1.895,-0.017252738365923,-29.581976519168844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4039,17,3,10836.752036209407,,10836.751925585744,103.0,6170.0,4.782903491270783e-08,3598.1522090751737,6007.311348407289,1.895,-3.315349345254428,-29.95621339044029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4041,19,3,10836.859502861858,,10836.859393710085,73.0,6228.0,2.051659394663425e-09,3587.7304540822915,5759.788903952218,1.895,-0.029242655788045004,30.140180376997588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4045,23,3,10837.170482870548,,10837.17037532297,91.0,6273.0,2.440997562620618e-08,3594.4999443518473,5815.299486901463,1.895,-0.022364598384598002,-38.386037556335985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4048,26,3,10837.332490368955,,10837.332383148743,67.0,6359.0,3.451984416284357e-09,3587.678623773383,5813.210004649392,1.895,-0.029104243287120003,29.99751967700675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4050,28,3,10837.426292373792,,10837.4261810482,85.0,6404.0,2.784181971279906e-09,3597.8126845724682,5837.144285068385,1.895,-0.017244813497435,-29.56838834153852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4052,30,3,10837.53405061964,,10837.533934666822,115.0,6515.0,2.70819918042119e-07,3603.7222160853894,6055.821985618845,1.895,-3.455359442688046,-29.98351093953943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4055,33,3,10837.752041860724,,10837.751925585744,103.0,6577.0,7.435916272690796e-08,3596.1517221758845,5977.175358626186,1.895,-1.995107603419145,-30.054954306506836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4057,35,3,10837.859508111676,,10837.859393710085,73.0,6644.0,1.8033772522496596e-08,3587.7012979680608,5789.839886611875,1.895,-0.029175582478104003,30.071048432391006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4061,39,3,10838.170488147096,,10838.17037532297,91.0,6690.0,3.5272337415181822e-09,3594.477572070494,5776.9002624938485,1.895,-0.022335121732484003,-38.33544456089643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4066,44,3,10838.534047392252,,10838.533934666822,115.0,6943.0,1.726887349529211e-07,3600.2580119127056,6025.761725483433,1.895,-3.455790431448275,-29.98725079831046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4069,47,3,10838.752038633587,,10838.751925585744,103.0,7002.0,7.960158773430125e-08,3594.1519834579367,5947.050639693828,1.895,-2.000196402875543,-30.13161364798583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4074,52,3,10839.170490933002,,10839.17037532297,91.0,7101.0,2.6912768939401597e-09,3594.8126484668055,5738.52809956616,1.895,1.645258979106082,-38.31209886351818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4078,56,3,10839.426287530752,,10839.4261810482,85.0,7216.0,1.312142286288395e-09,3597.778242291297,5778.0886887145825,1.895,-0.017247389319593,-29.57280491060566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4080,58,3,10839.534045775548,,10839.533934666822,115.0,7327.0,5.0511718351528135e-08,3597.377410783461,5995.639533205822,1.895,-1.9972312557685492,-30.08694570092376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4083,61,3,10839.752037016884,,10839.751925585744,103.0,7389.0,7.064198068827203e-09,3592.519589592234,5916.873251827731,1.895,-1.179659693626616,-30.19537768270784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4085,63,3,10839.859502464858,,10839.859393710085,73.0,7451.0,1.4222217607149631e-08,3587.643042375236,5849.883478016509,1.895,-0.029092494138439003,29.98540991983979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4089,67,3,10840.1704893712,,10840.17037532297,91.0,7492.0,9.103544549535058e-09,3596.4601491788085,5700.16379889529,1.895,1.648669167056049,-38.39150974018959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4092,70,3,10840.332496353716,,10840.332383148743,67.0,7578.0,3.234024738821105e-07,3588.4181065580965,5902.920248955903,1.895,1.272030124329152,29.876565407488094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4094,72,3,10840.426299363324,,10840.4261810482,85.0,7623.0,1.1694224743526008e-08,3597.761035006049,5748.58464724628,1.895,-0.01722344138538,-29.53174318854072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4096,74,3,10840.534044607828,,10840.533934666822,115.0,7730.0,2.888293030084952e-07,3595.373687460476,5965.454788878282,1.895,-2.007700235369362,-30.24465383806811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4099,77,3,10840.75203584924,,10840.751925585744,103.0,7792.0,5.3312816014522185e-08,3591.340242371081,5886.6858724045105,1.895,-1.17562897628291,-30.092204680202972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4101,79,3,10840.859500897892,,10840.859393710085,73.0,7850.0,4.891146389616067e-07,3587.613946355106,5879.872522149187,1.895,-0.029136372809487002,30.03063532856057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4105,83,3,10841.170482284058,,10841.17037532297,91.0,7895.0,4.056861142754991e-09,3598.1072554655675,5661.808682954079,1.895,1.64589943536155,-38.32701276078377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4107,85,3,10841.272747284736,,10841.272635458736,97.0,7940.0,1.7630167957349744e-09,3594.4678004037137,5760.128417923927,1.895,-0.018710094261529,-32.113538039203455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4109,87,3,10841.3324894524,,10841.332383148743,67.0,7985.0,2.7505635610898645e-07,3589.7722616907495,5932.792084468513,1.895,1.720846526823542,29.881347675844278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4111,89,3,10841.426292671717,,10841.4261810482,85.0,8026.0,1.7831299759874443e-08,3598.9491892037477,5719.092952317214,1.895,1.2664961488922541,-29.51888062747415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4112,90,3,10841.446296426016,,10841.446181027635,121.0,8067.0,2.3123488935039263e-09,3625.944795476648,5307.0940971329655,1.895,-5.452794534382931,34.955647674018756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4114,92,3,10841.534047670117,,10841.533934666822,115.0,8134.0,3.010549799951349e-07,3593.367803337425,5935.237493550913,1.895,-2.006464073684687,-30.226031893619215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4118,96,3,10841.859504026968,,10841.859393710085,73.0,8258.0,1.1107319454002991e-07,3588.7120463139313,5909.824103018076,1.895,1.275957550981089,29.968810093349518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4122,100,3,10842.170485734448,,10842.17037532297,91.0,8300.0,2.0369221822444484e-08,3600.6079120456907,5623.517038975048,1.895,3.2218157255542152,-38.27105288516327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4125,103,3,10842.332490123848,,10842.332383148743,67.0,8426.0,3.9428594992377744e-08,3591.9934280402153,5962.62246362818,1.895,2.225917013009355,29.89418081720241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4128,106,3,10842.534043367688,,10842.533934666822,115.0,8606.0,1.3023723376562784e-07,3592.057204480447,5905.037725734308,1.895,-1.177544479326355,-30.141235208458834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4131,109,3,10842.752034609102,,10842.751925585744,103.0,8674.0,3.994431161220856e-08,3591.2063287057103,5826.268507498348,1.895,-0.017529412616331,-30.11772205235953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4133,111,3,10842.859500124965,,10842.859393710085,73.0,8738.0,3.775264587042869e-08,3590.2914978237295,5939.765452637865,1.895,2.231225352245624,29.965472088206138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4137,115,3,10843.170481887453,,10843.17037532297,91.0,8784.0,5.632477412313021e-09,3603.8299717453156,5585.243087989743,1.895,3.218399650838177,-38.23047428376151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4139,117,3,10843.272746888191,,10843.272635458736,97.0,8868.0,2.9748777320144577e-09,3596.6413198249265,5695.944993349558,1.895,1.3762805918625731,-32.04857032774217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4141,119,3,10843.332489856031,,10843.332383148743,67.0,8918.0,3.156863665949513e-09,3594.214437768399,5992.450739355911,1.895,2.221181738686006,29.83058583768883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4143,121,3,10843.44629595631,,10843.446181027635,121.0,9010.0,3.323077478212197e-09,3617.4241362960956,5377.261925391813,1.895,-4.0502101321282264,35.09463992148627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4145,123,3,10843.534047199904,,10843.533934666822,115.0,9099.0,1.98856813101883e-08,3591.2345947276553,5874.8330664527275,1.895,-0.017513013273672003,-30.089545926519015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4148,126,3,10843.752038441502,,10843.751925585744,103.0,9169.0,2.700940284074632e-07,3591.1887476436586,5796.062045261224,1.895,-0.017553850327186,-30.159709094324494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4153,131,3,10844.170487471318,,10844.17037532297,91.0,9321.0,1.6431375221020218e-08,3607.052415656885,5546.964573057617,1.895,3.217444099523589,-38.219123555473416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4155,133,3,10844.272748308296,,10844.272635458736,97.0,9416.0,2.7809386281290693e-09,3598.0192168006997,5663.858783318253,1.895,1.379485979919005,-32.12321215968803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4157,135,3,10844.33249167628,,10844.332383148743,67.0,9472.0,2.1365623050306276e-08,3596.8765755725626,6022.2368759956435,1.895,3.142701724290371,29.760562037715907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4159,137,3,10844.426298492326,,10844.4261810482,85.0,9516.0,4.349899775806274e-09,3603.3159205492934,5630.641304173219,1.895,2.4817733938505,-29.478273509502685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4160,138,3,10844.446287949926,,10844.446181027635,121.0,9568.0,3.934338037938813e-09,3613.3720079937757,5412.373186053935,1.895,-4.059202119004276,35.17255453117292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4161,139,3,10844.46828670311,,10844.468167895964,139.0,9672.0,9.341765711984447e-09,3605.7615186485937,6073.517814873976,1.895,-3.428301440261617,-29.748718025771044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4163,141,3,10844.534047703288,,10844.533934666822,115.0,9720.0,1.7834725794519934e-08,3591.216984045693,5844.57571350658,1.895,-0.017596245055244,-30.232548531211105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4166,144,3,10844.752038944956,,10844.751925585744,103.0,9788.0,1.16651218281267e-07,3591.1711622983426,5765.848223840041,1.895,-0.017544397824695003,-30.143468513482286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4168,146,3,10844.859505262628,,10844.859393710085,73.0,9872.0,1.270391893721596e-08,3594.742384851592,5999.541096037962,1.895,2.22380211649569,29.865777647460863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4170,148,3,10844.96560053644,,10844.965485961175,133.0,9924.0,1.975445981693065e-09,3637.9807369764612,5229.936572153866,1.895,-5.366516388855313,34.4025535792334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4173,151,3,10845.170487542167,,10845.17037532297,91.0,9964.0,1.337506710491458e-08,3610.2721514314494,5508.718227331722,1.895,3.226530941996178,-38.32706362982916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4176,154,3,10845.332491654892,,10845.332383148743,67.0,10124.0,4.1932273612588285e-09,3600.015992650541,6051.966333293248,1.895,3.138697737426504,29.72264533101801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4178,156,3,10845.426294855617,,10845.4261810482,85.0,10164.0,2.58132166398879e-09,3605.793245917535,5601.215863898116,1.895,2.4807591397223963,-29.466226293350225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4179,157,3,10845.446296881044,,10845.446181027635,121.0,10220.0,1.2797223613515219e-08,3609.320554906633,5447.478596048378,1.895,-4.050050510001849,35.093256812718614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4180,158,3,10845.468282635937,,10845.468167895964,139.0,10328.0,1.9580718102538117e-09,3602.3297854775765,6043.7393183726645,1.895,-3.425098408636068,-29.720924062403785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4182,160,3,10845.534043636084,,10845.533934666822,115.0,10364.0,1.865043425416029e-07,3591.1993769019673,5814.324439692709,1.895,-0.017529915347835,-30.11858580792574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4185,163,3,10845.75203487778,,10845.751925585744,103.0,10442.0,3.943614430609712e-08,3591.633910194277,5735.64433425559,1.895,1.29660769169955,-30.165974868087105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4187,165,3,10845.859501595987,,10845.859393710085,73.0,10528.0,7.705178367630559e-09,3597.6266681172165,6029.340055892307,1.895,3.151351919490749,29.842477120171026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4189,167,3,10845.965603119655,,10845.965485961175,133.0,10585.0,1.945409055886148e-09,3632.6190868623057,5264.307930025502,1.895,-5.364930349219829,34.39238612431934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4191,169,3,10846.040390881428,,10846.04028280699,145.0,10630.0,6.243098499893498e-09,3727.343611179101,5887.783035105936,1.895,-3.447480996841102,-29.915146570780816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4193,171,3,10846.171511976892,,10846.171396672726,127.0,10724.0,2.5897881922181357e-09,3621.3743950314174,5343.03335369054,1.895,-4.07991507345417,35.35203007796396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
