,Unnamed: 0,duration_connection,service,source_bytes,destination_bytes,count,same_srv_rate,serror_rate,srv_serror_rate,dst_host_count,dst_host_srv_count,dst_host_same_src_port_rate,dst_host_serror_rate,dst_host_srv_serror_rate,flag,IDS_detection,malware_detection,ashula_detection,label,source_IP_address,source_port_number,destination_IP_address,destination_port_number,duration
1912,1912,0.328326,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,33,0,-1,2898,2077,277,3218,1
2022,2022,179.985658,2,183,155277,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,63,0,-1,2898,2080,89,8653,1
2413,2413,0.318087,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,4,0,63,0,-1,2898,2080,89,8653,1
2424,2424,0.313348,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,63,0,-1,2898,2080,89,8653,1
2445,2445,0.313045,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,63,0,-1,2898,2080,89,8653,1
2502,2502,0.313231,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,4,0,63,0,-1,2898,2080,89,8653,1
2525,2525,157.591349,2,181,165111,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,62,0,-1,11770,1303,954,3058,1
2545,2545,136.358971,2,181,165112,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,62,0,-1,2898,2084,954,3058,1
3927,3927,164.965018,2,182,161633,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,38,0,-1,11770,1305,262,3400,1
4704,4704,179.279387,2,183,168182,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,1,0,-1,2898,2092,1023,6719,1
5162,5162,69.536174,2,182,162226,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,20,0,-1,2898,2094,11,6528,1
5166,5166,0.331843,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,1,0,-1,2898,2092,1023,6719,1
5178,5178,0.332148,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,1,0,-1,2898,2092,1023,6719,1
5207,5207,0.33212,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,1,0,-1,2898,2092,1023,6719,1
5237,5237,0.331885,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,1,0,-1,2898,2092,1023,6719,1
5511,5511,124.382361,2,183,166519,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,1,0,-1,11770,1307,687,3370,1
5526,5526,124.606673,2,183,166519,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,1,0,-1,2898,2098,687,3370,1
5630,5630,0.0,3,0,0,0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,3,0,1,0,-1,2898,2098,687,3370,1
5633,5633,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,0,1,0,-1,11770,1307,687,3370,1
5687,5687,159.076924,2,180,167410,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,33,0,-1,11770,1309,375,1346,1
5716,5716,136.338408,2,180,167410,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,33,0,-1,2898,2100,375,1346,1
5864,5864,0.157069,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,33,0,-1,2898,2100,375,1346,1
5876,5876,0.15718,3,0,0,0,0.0,0.0,0.4,0,0,0.0,0.0,0.0,4,0,33,0,-1,2898,2100,375,1346,1
5916,5916,0.157143,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,33,0,-1,2898,2100,375,1346,1
6000,6000,0.157102,3,0,0,0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,4,0,33,0,-1,2898,2100,375,1346,1
7099,7099,20.927521,2,183,157216,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,5,0,-1,11770,1311,589,9633,1
7826,7826,152.356478,2,187,164832,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,23,0,-1,2898,2112,417,4318,1
7935,7935,143.713644,2,184,168595,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,8,0,-1,2898,2116,292,5487,1
8421,8421,161.559757,2,185,165835,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,1,0,-1,11770,1316,438,5299,1
8431,8431,139.070143,2,187,157161,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,10,0,-1,2898,2119,704,8294,1
8652,8652,0.371567,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,1,0,-1,11770,1316,438,5299,1
8660,8660,140.216619,2,184,161900,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,30,0,-1,11770,1318,82,7471,1
8671,8671,0.404983,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,1,0,-1,11770,1316,438,5299,1
8979,8979,0.372583,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,1,0,-1,11770,1316,438,5299,1
9042,9042,1.548165,3,0,0,0,0.0,0.0,0.33,0,0,0.0,0.0,0.0,4,0,1,0,-1,11770,1316,438,5299,1
9192,9192,0.323546,3,0,0,0,0.0,0.0,0.92,0,0,0.0,0.0,0.0,4,0,30,0,-1,11770,1318,82,7471,1
9196,9196,41.986714,2,185,172444,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,59,0,-1,11770,1320,194,6734,1
9217,9217,0.323139,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,30,0,-1,11770,1318,82,7471,1
9279,9279,0.323295,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,30,0,-1,11770,1318,82,7471,1
9648,9648,0.323118,3,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,4,0,30,0,-1,11770,1318,82,7471,1
10556,10556,168.895911,2,183,156778,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,32,0,-1,11770,1322,496,9256,1
10734,10734,150.484409,2,183,3667607,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,2898,2124,984,2477,1
12212,12212,0.273672,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,32,0,-1,11770,1322,496,9256,1
12241,12241,66.111599,2,181,160664,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,47,0,-1,11770,1324,575,7052,1
12338,12338,0.288644,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,32,0,-1,11770,1322,496,9256,1
12547,12547,0.273328,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,4,0,32,0,-1,11770,1322,496,9256,1
12994,12994,0.273543,3,0,0,0,0.0,0.0,0.25,0,0,0.0,0.0,0.0,4,0,32,0,-1,11770,1322,496,9256,1
13241,13241,161.498134,2,181,167157,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,44,0,-1,2898,2126,56,1853,1
13523,13523,169.50456,2,186,163027,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,46,0,-1,11770,1329,723,5647,1
14798,14798,150.041415,2,179,171182,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,24,0,-1,2898,2128,31,3752,1
15226,15226,0.342976,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,46,0,-1,11770,1329,723,5647,1
15251,15251,108.593914,2,179,171182,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,24,0,-1,11770,1331,31,3752,1
15352,15352,0.344186,3,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,4,0,46,0,-1,11770,1329,723,5647,1
15569,15569,0.352167,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,46,0,-1,11770,1329,723,5647,1
16033,16033,0.345029,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,46,0,-1,11770,1329,723,5647,1
22920,22920,166.597644,2,181,165926,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,28,0,-1,11770,1335,818,5093,1
25092,25092,156.873098,2,184,159266,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,43,0,-1,11770,1337,947,4966,1
25173,25173,137.291,2,184,159265,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,43,0,-1,2898,2138,947,4966,1
28184,28184,166.923841,2,180,171182,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,24,0,-1,2898,2142,533,6697,1
29569,29569,0.106245,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,24,0,-1,2898,2142,533,6697,1
29617,29617,62.598286,2,183,160986,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,19,0,-1,2898,2146,355,9655,1
29636,29636,0.106533,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,24,0,-1,2898,2142,533,6697,1
29802,29802,0.107199,3,0,0,0,0.0,0.0,0.75,0,0,0.0,0.0,0.0,4,0,24,0,-1,2898,2142,533,6697,1
30092,30092,0.106207,3,0,0,0,0.0,0.0,0.4,0,0,0.0,0.0,0.0,4,0,24,0,-1,2898,2142,533,6697,1
30322,30322,152.725675,2,183,168458,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,3,0,-1,2898,2148,863,7109,1
33427,33427,151.915961,2,182,157217,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,5,0,-1,2898,2154,522,6360,1
34631,34631,0.057447,3,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,4,0,5,0,-1,2898,2154,522,6360,1
34715,34715,0.070992,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,5,0,-1,2898,2154,522,6360,1
34874,34874,0.071792,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,5,0,-1,2898,2154,522,6360,1
35200,35200,0.071427,3,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,4,0,5,0,-1,2898,2154,522,6360,1
40286,40286,157.06609,2,184,168457,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,3,0,-1,11770,1342,311,2464,1
40380,40380,138.324188,2,184,168457,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,3,0,-1,2898,2160,311,2464,1
45487,45487,165.095373,2,185,171448,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,41,0,-1,11770,1344,86,6769,1
46850,46850,0.0,3,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,11,0,41,0,-1,11770,1344,86,6769,1
46933,46933,0.37695,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,41,0,-1,11770,1344,86,6769,1
47088,47088,0.366298,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,41,0,-1,11770,1344,86,6769,1
47417,47417,0.355946,3,0,0,0,0.0,0.0,0.75,0,0,0.0,0.0,0.0,4,0,41,0,-1,11770,1344,86,6769,1
48310,48310,149.013616,2,187,161854,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,16,0,-1,2898,2165,537,6832,1
52569,52569,164.878643,2,183,159927,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,12,0,-1,11770,1351,642,5736,1
54617,54617,163.734212,2,183,169619,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,19,0,-1,11770,1353,353,6896,1
55715,55715,152.185714,2,184,162602,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,27,0,-1,2898,2174,432,4631,1
56876,56876,0.386352,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,27,0,-1,2898,2174,432,4631,1
56926,56926,166.067725,2,182,171080,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,48,0,-1,11770,1355,524,2446,1
57241,57241,0.386297,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,27,0,-1,2898,2174,432,4631,1
57395,57395,0.386357,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,4,0,27,0,-1,2898,2174,432,4631,1
57702,57702,159.76756,2,185,212606,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,34,0,-1,11770,1357,546,2254,1
57715,57715,0.386438,3,0,0,0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,4,0,27,0,-1,2898,2174,432,4631,1
57835,57835,137.587684,2,185,212606,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,34,0,-1,2898,2176,546,2254,1
58108,58108,0.181385,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,34,0,-1,2898,2176,546,2254,1
58116,58116,0.177901,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,34,0,-1,11770,1357,546,2254,1
58125,58125,0.180899,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,4,0,34,0,-1,2898,2176,546,2254,1
58127,58127,0.177414,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,34,0,-1,11770,1357,546,2254,1
58152,58152,0.180684,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,34,0,-1,2898,2176,546,2254,1
58156,58156,0.177094,3,0,0,0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,4,0,34,0,-1,11770,1357,546,2254,1
58199,58199,0.181285,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,34,0,-1,2898,2176,546,2254,1
58200,58200,0.177805,3,0,0,1,1.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,34,0,-1,11770,1357,546,2254,1
59939,59939,151.709564,2,183,167489,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,19,0,-1,2898,2180,377,4636,1
60475,60475,0.285157,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,19,0,-1,2898,2180,377,4636,1
60487,60487,0.287742,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,19,0,-1,2898,2180,377,4636,1
60519,60519,0.285494,3,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,4,0,19,0,-1,2898,2180,377,4636,1
60561,60561,0.285339,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,19,0,-1,2898,2180,377,4636,1
61821,61821,155.484684,2,185,161699,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,22,0,-1,11770,1362,15,4528,1
61838,61838,135.88193,2,185,161699,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,22,0,-1,2898,2190,15,4528,1
64573,64573,6.395774,3,2587,1584,0,0.0,0.0,0.5,0,1,0.0,0.0,0.0,10,56,2,7,-1,11799,10536,616,445,1
64630,64630,34.226939,3,1965,1019,1,1.0,0.0,0.8,1,2,0.0,0.0,0.0,10,0,2,8,-1,11799,10558,616,445,1
83009,83009,164.42446,2,184,156175,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,45,0,-1,11770,1370,806,2476,1
83590,83590,149.544323,2,183,155276,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,63,0,-1,2898,2208,89,8653,1
84322,84322,57.283585,2,183,155276,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,63,0,-1,11770,1372,89,8653,1
92231,92231,52.201851,2,183,157216,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,5,0,-1,11770,1374,589,9633,1
92291,92291,63.683387,2,183,157216,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,5,0,-1,2898,2213,589,9633,1
92787,92787,135.673749,2,186,168595,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,8,0,-1,11770,1376,597,9407,1
92971,92971,10.897572,2,183,169446,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,60,0,-1,2898,2216,905,4708,1
94206,94206,151.744514,2,186,171462,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,4,0,-1,2898,2218,971,1103,1
95685,95685,165.294891,2,185,161698,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,22,0,-1,11770,1381,80,2253,1
99092,99092,161.805338,2,187,157160,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,10,0,-1,11770,1383,704,8294,1
99204,99204,180.407258,2,187,157160,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,10,0,-1,2898,2226,704,8294,1
100754,100754,0.285961,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,10,0,-1,11770,1383,704,8294,1
100824,100824,33.050264,2,184,168595,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,8,0,-1,11770,1385,292,5487,1
100831,100831,0.28552,3,0,0,0,0.0,0.0,0.6,0,0,0.0,0.0,0.0,4,0,10,0,-1,11770,1383,704,8294,1
100919,100919,9.848607,2,184,168595,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,8,0,-1,2898,2228,292,5487,1
100959,100959,0.284846,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,10,0,-1,2898,2226,704,8294,1
100972,100972,0.285194,3,0,0,1,1.0,0.0,0.5,0,0,0.0,0.0,0.0,4,0,10,0,-1,11770,1383,704,8294,1
101041,101041,0.285587,3,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,4,0,10,0,-1,2898,2226,704,8294,1
101202,101202,0.284684,3,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,4,0,10,0,-1,2898,2226,704,8294,1
101310,101310,0.284822,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,10,0,-1,11770,1383,704,8294,1
101502,101502,0.284594,3,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,4,0,10,0,-1,2898,2226,704,8294,1
102901,102901,150.931295,2,183,171042,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,2898,2230,66,5581,1
104734,104734,157.341039,2,183,3667607,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,11770,1389,984,2477,1
104884,104884,131.306828,2,183,3667607,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,2898,2234,984,2477,1
111089,111089,157.507494,2,180,171182,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,24,0,-1,11770,1394,533,6697,1
111154,111154,163.070245,2,180,171182,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,24,0,-1,2898,2244,533,6697,1
111669,111669,0.09218,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,4,0,24,0,-1,11770,1394,533,6697,1
111682,111682,0.092099,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,24,0,-1,11770,1394,533,6697,1
111693,111693,65.452283,2,180,169618,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,29,0,-1,2898,2246,1051,1412,1
111702,111702,0.092262,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,24,0,-1,2898,2244,533,6697,1
111712,111712,0.092136,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,24,0,-1,11770,1394,533,6697,1
111724,111724,0.092182,3,0,0,0,0.0,0.0,0.83,0,0,0.0,0.0,0.0,4,0,24,0,-1,2898,2244,533,6697,1
111758,111758,0.092128,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,4,0,24,0,-1,2898,2244,533,6697,1
111784,111784,0.092123,3,0,0,0,0.0,0.0,0.75,0,0,0.0,0.0,0.0,4,0,24,0,-1,11770,1394,533,6697,1
111819,111819,0.092238,3,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,4,0,24,0,-1,2898,2244,533,6697,1
112205,112205,150.369071,2,185,167410,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,33,0,-1,2898,2250,715,1451,1
112621,112621,151.385042,2,184,63062,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,11,0,-1,2898,2254,236,8232,1
112660,112660,164.544291,2,185,171448,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,41,0,-1,11770,1401,86,6769,1
113908,113908,4.516076,2,187,165058,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,55,0,-1,11770,1403,975,4495,1
113964,113964,133.973764,2,183,167851,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,37,0,-1,2898,2262,653,5021,1
113968,113968,152.289885,2,183,168457,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,3,0,-1,11770,1405,431,2576,1
115652,115652,151.941226,2,185,174413,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,26,0,-1,2898,2266,644,7462,1
116156,116156,156.933587,2,183,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,19,0,-1,11770,1409,355,9655,1
116178,116178,135.886202,2,183,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,19,0,-1,2898,2270,355,9655,1
116674,116674,0.244917,3,0,0,0,0.0,0.0,0.83,0,0,0.0,0.0,0.0,4,0,19,0,-1,2898,2270,355,9655,1
116687,116687,0.245607,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,19,0,-1,2898,2270,355,9655,1
116712,116712,0.245341,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,19,0,-1,2898,2270,355,9655,1
116739,116739,4.402215,2,182,39118,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,23,0,-1,2898,2272,659,6761,1
116759,116759,0.24556,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,19,0,-1,2898,2270,355,9655,1
117113,117113,160.549916,2,183,159926,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,11770,1414,642,5736,1
117127,117127,181.328569,2,183,159926,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,12,0,-1,2898,2280,642,5736,1
117379,117379,0.329585,3,0,0,0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,4,0,12,0,-1,11770,1414,642,5736,1
117400,117400,0.329495,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,12,0,-1,11770,1414,642,5736,1
117404,117404,133.872447,2,184,162602,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,27,0,-1,11770,1416,432,4631,1
117421,117421,110.822227,2,184,162602,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,27,0,-1,2898,2282,432,4631,1
117431,117431,0.325114,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,12,0,-1,2898,2280,642,5736,1
117432,117432,0.329516,3,0,0,1,1.0,0.0,0.67,0,0,0.0,0.0,0.0,4,0,12,0,-1,11770,1414,642,5736,1
117450,117450,0.32513,3,0,0,0,0.0,0.0,0.4,0,0,0.0,0.0,0.0,4,0,12,0,-1,2898,2280,642,5736,1
117478,117478,0.325089,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,12,0,-1,2898,2280,642,5736,1
117491,117491,0.329515,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,12,0,-1,11770,1414,642,5736,1
117552,117552,0.325167,3,0,0,0,0.0,0.0,0.6,0,0,0.0,0.0,0.0,4,0,12,0,-1,2898,2280,642,5736,1
117836,117836,0.380577,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,27,0,-1,11770,1416,432,4631,1
117896,117896,0.380148,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,27,0,-1,11770,1416,432,4631,1
117939,117939,0.385064,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,27,0,-1,11770,1416,432,4631,1
118017,118017,0.380198,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,27,0,-1,11770,1416,432,4631,1
118543,118543,155.805106,2,187,161854,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,16,0,-1,11770,1418,537,6832,1
118555,118555,136.191951,2,187,161854,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,16,0,-1,2898,2284,537,6832,1
119447,119447,155.909819,2,183,167489,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,19,0,-1,11770,1420,377,4636,1
119457,119457,134.856375,2,183,167489,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,19,0,-1,2898,2288,377,4636,1
119619,119619,0.426845,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,4,0,19,0,-1,2898,2288,377,4636,1
119633,119633,0.284984,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,19,0,-1,2898,2288,377,4636,1
119661,119661,0.285603,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,19,0,-1,2898,2288,377,4636,1
119698,119698,151.644339,2,186,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,19,0,-1,2898,2290,1063,8046,1
119979,119979,0.284814,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,19,0,-1,2898,2288,377,4636,1
123885,123885,152.413715,2,183,157663,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,66,0,-1,2898,2302,705,2966,1
124534,124534,150.387151,2,181,159676,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,57,0,-1,2898,2310,7,8141,1
128953,128953,156.473798,2,183,169447,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,60,0,-1,11770,1431,905,4708,1
128986,128986,135.000841,2,183,169446,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,60,0,-1,2898,2324,905,4708,1
131808,131808,166.460031,2,186,171462,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,4,0,-1,11770,1436,971,1103,1
132090,132090,154.05428,2,183,171042,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,11770,1438,66,5581,1
132110,132110,132.601425,2,183,171042,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,2898,2334,66,5581,1
132610,132610,158.609377,2,184,63062,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,11,0,-1,11770,1440,236,8232,1
132624,132624,138.142387,2,184,63062,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,11,0,-1,2898,2338,236,8232,1
135419,135419,1.895698,2,181,166641,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,32,0,-1,2898,2344,268,7912,1
135999,135999,164.766543,2,185,171448,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,41,0,-1,11770,1445,86,6769,1
138189,138189,2.887761,6,41575,175,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,68,0,-1,11594,29853,789,25,1
138192,138192,3.105768,6,41441,175,1,1.0,0.0,0.0,1,1,0.0,0.0,0.0,10,14,68,0,-1,11594,29851,789,25,1
138199,138199,2.8303,6,41812,175,2,1.0,0.0,0.0,2,2,0.0,0.0,0.0,10,0,68,0,-1,11594,29858,789,25,1
