,Unnamed: 0,duration_connection,service,source_bytes,destination_bytes,count,same_srv_rate,serror_rate,srv_serror_rate,dst_host_count,dst_host_srv_count,dst_host_same_src_port_rate,dst_host_serror_rate,dst_host_srv_serror_rate,flag,IDS_detection,malware_detection,ashula_detection,label,source_IP_address,source_port_number,destination_IP_address,destination_port_number,duration
32384,32384,168.178626,2,181,157954,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,49,0,-1,434,4235,148,6852,1
32393,32393,172.393284,2,181,157954,1,1.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,49,0,-1,16865,4677,148,6852,1
33045,33045,175.347009,2,186,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,13,0,-1,16865,4679,352,1547,1
33775,33775,114.71075,2,185,168457,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,3,0,-1,16865,4681,659,7109,1
33838,33838,176.66664,2,187,166178,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,15,0,-1,434,4239,559,9519,1
34266,34266,174.950041,2,182,168595,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,7,0,-1,16865,4683,603,6445,1
34515,34515,102.242962,2,182,168595,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,7,0,-1,434,4241,603,6445,1
34528,34528,0.283158,3,0,0,0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,4,0,15,0,-1,434,4239,559,9519,1
34568,34568,0.28326,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,15,0,-1,434,4239,559,9519,1
34643,34643,0.282947,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,15,0,-1,434,4239,559,9519,1
34798,34798,0.290274,3,0,0,0,0.0,0.0,0.83,0,0,0.0,0.0,0.0,4,0,15,0,-1,434,4239,559,9519,1
34827,34827,170.517255,2,181,162241,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,28,0,-1,434,4243,747,6969,1
35746,35746,175.793635,2,182,168118,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,58,0,-1,16865,4685,1179,8145,1
35777,35777,168.351946,2,184,168457,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,3,0,-1,434,4245,837,2885,1
36101,36101,170.675538,2,183,212606,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,28,0,-1,434,4249,1054,2254,1
36299,36299,7.526273,2,183,103767,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,3,0,-1,16865,4690,411,8692,1
36310,36310,0.321904,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,4,0,58,0,-1,16865,4685,1179,8145,1
36348,36348,0.321483,3,0,0,0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,4,0,58,0,-1,16865,4685,1179,8145,1
36421,36421,0.321719,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,58,0,-1,16865,4685,1179,8145,1
36762,36762,0.322567,3,0,0,0,0.0,0.0,0.75,0,0,0.0,0.0,0.0,4,0,58,0,-1,16865,4685,1179,8145,1
36862,36862,0.183488,3,0,0,0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,4,0,28,0,-1,434,4249,1054,2254,1
36892,36892,0.183592,3,0,0,0,0.0,0.0,0.33,0,0,0.0,0.0,0.0,4,0,28,0,-1,434,4249,1054,2254,1
36895,36895,174.468336,2,181,168457,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,3,0,-1,16865,4692,504,2454,1
37361,37361,169.298849,2,184,159170,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,434,4255,448,1409,1
37427,37427,0.184102,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,28,0,-1,434,4249,1054,2254,1
37595,37595,0.184498,3,0,0,0,0.0,0.0,0.71,0,0,0.0,0.0,0.0,4,0,28,0,-1,434,4249,1054,2254,1
38442,38442,170.345351,2,185,157981,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,45,0,-1,434,4257,554,2018,1
38479,38479,172.570855,2,185,157980,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,45,0,-1,16865,4694,554,2018,1
39031,39031,167.659726,2,181,165926,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,20,0,-1,434,4259,1059,4699,1
39301,39301,170.794084,2,184,168182,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,434,4263,820,5833,1
40597,40597,172.155237,2,184,170356,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,25,0,-1,434,4265,247,7619,1
40602,40602,174.931492,2,184,170355,1,1.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,25,0,-1,16865,4696,247,7619,1
41164,41164,133.11772,2,179,162603,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,19,0,-1,434,4267,1173,9505,1
41173,41173,0.271671,3,0,0,0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,4,0,25,0,-1,434,4265,247,7619,1
41183,41183,73.842229,2,183,168457,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,3,0,-1,16865,4698,411,8692,1
41188,41188,0.275447,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,25,0,-1,16865,4696,247,7619,1
41210,41210,0.271441,3,0,0,0,0.0,0.0,0.75,0,0,0.0,0.0,0.0,4,0,25,0,-1,434,4265,247,7619,1
41233,41233,0.275252,3,0,0,0,0.0,0.0,0.4,0,0,0.0,0.0,0.0,4,0,25,0,-1,16865,4696,247,7619,1
41285,41285,174.856343,2,186,169446,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,22,0,-1,16865,4700,493,9918,1
41286,41286,0.271748,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,4,0,25,0,-1,434,4265,247,7619,1
41305,41305,0.276121,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,25,0,-1,16865,4696,247,7619,1
41403,41403,0.271291,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,25,0,-1,434,4265,247,7619,1
41430,41430,0.275704,3,0,0,0,0.0,0.0,0.33,0,0,0.0,0.0,0.0,4,0,25,0,-1,16865,4696,247,7619,1
41651,41651,0.099929,3,0,0,0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,4,0,19,0,-1,434,4267,1173,9505,1
41654,41654,59.859335,2,186,169447,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,22,0,-1,434,4270,493,9918,1
41692,41692,0.106992,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,19,0,-1,434,4267,1173,9505,1
41757,41757,0.099782,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,19,0,-1,434,4267,1173,9505,1
41968,41968,0.103244,3,0,0,0,0.0,0.0,0.9,0,0,0.0,0.0,0.0,4,0,19,0,-1,434,4267,1173,9505,1
42231,42231,18.177661,2,183,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,13,0,-1,434,4273,635,3942,1
42259,42259,17.235539,2,183,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,13,0,-1,16865,4702,635,3942,1
43718,43718,175.865968,2,186,162226,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,14,0,-1,16865,4707,573,2037,1
44424,44424,0.26652,3,0,0,0,0.0,0.0,0.5,1,0,1.0,0.0,0.0,4,0,14,0,-1,16865,4707,573,2037,1
44463,44463,0.248821,3,0,0,0,0.0,0.0,0.0,2,1,1.0,0.0,0.0,4,0,14,0,-1,16865,4707,573,2037,1
44529,44529,0.275,3,0,0,0,0.0,0.0,0.67,3,2,1.0,0.0,0.0,4,0,14,0,-1,16865,4707,573,2037,1
44652,44652,0.235127,3,0,0,0,0.0,0.0,0.25,4,3,1.0,0.0,0.0,4,0,14,0,-1,16865,4707,573,2037,1
47225,47225,170.614126,2,183,166134,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,38,0,-1,434,4282,1047,6277,1
47801,47801,0.09319,3,0,0,0,0.0,0.0,1.0,1,0,1.0,0.0,0.0,4,0,38,0,-1,434,4282,1047,6277,1
47825,47825,0.093094,3,0,0,0,0.0,0.0,0.2,2,1,1.0,0.0,0.0,4,0,38,0,-1,434,4282,1047,6277,1
47953,47953,0.093091,3,0,0,0,0.0,0.0,0.4,3,2,1.0,0.0,0.0,4,0,38,0,-1,434,4282,1047,6277,1
48035,48035,0.093238,3,0,0,0,0.0,0.0,0.0,4,3,1.0,0.0,0.0,4,0,38,0,-1,434,4282,1047,6277,1
49346,49346,176.433231,2,182,156778,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,43,0,-1,16865,4709,1160,2713,1
49630,49630,170.291857,2,180,162241,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,28,0,-1,434,4286,32,3819,1
49670,49670,159.18151,2,180,162241,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,28,0,-1,16865,4711,32,3819,1
49676,49676,0.331378,3,0,0,0,0.0,0.0,0.33,0,0,0.0,0.0,0.0,4,0,43,0,-1,16865,4709,1160,2713,1
49705,49705,0.39453,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,43,0,-1,16865,4709,1160,2713,1
49762,49762,0.337796,3,0,0,0,0.0,0.0,0.25,0,0,0.0,0.0,0.0,4,0,43,0,-1,16865,4709,1160,2713,1
49821,49821,0.379638,3,0,0,0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,4,0,43,0,-1,16865,4709,1160,2713,1
50295,50295,174.903898,2,183,167158,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,34,0,-1,16865,4713,1023,5899,1
52599,52599,170.951276,2,182,168595,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,7,0,-1,434,4298,603,6445,1
52919,52919,174.104793,2,183,167489,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,59,0,-1,16865,4718,818,6928,1
53851,53851,175.060295,2,181,158801,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,44,0,-1,16865,4722,161,9910,1
54201,54201,0.255298,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,44,0,-1,16865,4722,161,9910,1
54218,54218,0.255292,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,44,0,-1,16865,4722,161,9910,1
54274,54274,0.255227,3,0,0,0,0.0,0.0,0.89,0,0,0.0,0.0,0.0,4,0,44,0,-1,16865,4722,161,9910,1
54374,54374,0.255688,3,0,0,0,0.0,0.0,0.6,0,0,0.0,0.0,0.0,4,0,44,0,-1,16865,4722,161,9910,1
55137,55137,175.361701,2,185,155633,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,43,0,-1,16865,4727,99,8122,1
56557,56557,171.824185,2,184,166178,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,15,0,-1,434,4314,456,7686,1
56579,56579,4.62639,2,184,166179,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,15,0,-1,16865,4729,456,7686,1
56825,56825,0.252672,3,0,0,0,0.0,0.0,0.71,0,0,0.0,0.0,0.0,4,0,15,0,-1,434,4314,456,7686,1
56832,56832,4.020734,2,181,168119,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,58,0,-1,16865,4731,636,6355,1
56844,56844,0.256943,3,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,4,0,15,0,-1,434,4314,456,7686,1
56869,56869,3.927713,2,185,55567,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,25,0,-1,434,4316,556,8893,1
56877,56877,0.251491,3,0,0,0,0.0,0.0,0.8,0,0,0.0,0.0,0.0,4,0,15,0,-1,434,4314,456,7686,1
56953,56953,0.247218,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,15,0,-1,434,4314,456,7686,1
59981,59981,169.496729,2,177,164280,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,40,0,-1,434,4320,732,80,1
60577,60577,174.309051,2,184,156175,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,35,0,-1,16865,4736,844,9970,1
61233,61233,170.556824,2,181,159054,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,6,0,-1,434,4328,1128,6164,1
61311,61311,175.84777,2,183,105936,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,16865,4738,119,5289,1
61494,61494,42.218647,2,183,105936,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,434,4330,119,5289,1
61653,61653,174.633865,2,181,171182,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,18,0,-1,434,4332,179,5671,1
61969,61969,108.816362,2,182,168858,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,26,0,-1,434,4336,1202,2525,1
61975,61975,0.411384,3,0,0,0,0.0,0.0,0.33,0,0,0.0,0.0,0.0,4,0,18,0,-1,434,4332,179,5671,1
61988,61988,0.410961,3,0,0,0,0.0,0.0,0.6,0,0,0.0,0.0,0.0,4,0,18,0,-1,434,4332,179,5671,1
62032,62032,0.41159,3,0,0,0,0.0,0.0,0.33,0,0,0.0,0.0,0.0,4,0,18,0,-1,434,4332,179,5671,1
62091,62091,0.411954,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,18,0,-1,434,4332,179,5671,1
62987,62987,24.481826,2,186,160986,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,13,0,-1,16865,4742,250,7816,1
64758,64758,169.88949,2,183,168118,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,58,0,-1,434,4350,634,8743,1
64772,64772,172.909299,2,183,168118,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,58,0,-1,16865,4746,634,8743,1
68657,68657,170.449616,2,183,168119,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,58,0,-1,434,4358,1150,9696,1
68991,68991,131.970785,2,184,158862,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,42,0,-1,434,4364,816,9085,1
69027,69027,174.694488,2,183,163606,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,27,0,-1,16865,4751,429,9296,1
69495,69495,170.164376,2,186,160985,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,13,0,-1,434,4366,352,1547,1
70414,70414,168.073133,2,181,162241,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,28,0,-1,434,4370,747,6969,1
70421,70421,172.801738,2,181,162241,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,28,0,-1,16865,4757,747,6969,1
71950,71950,170.240861,2,184,159170,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,434,4374,448,1409,1
71971,71971,172.091036,2,184,159170,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,16865,4759,448,1409,1
73212,73212,169.029869,2,187,166178,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,15,0,-1,434,4381,559,9519,1
73231,73231,172.445732,2,187,166178,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,15,0,-1,16865,4764,559,9519,1
73716,73716,0.282914,3,0,0,0,0.0,0.0,0.4,0,0,0.0,0.0,0.0,4,0,15,0,-1,16865,4764,559,9519,1
73736,73736,0.283802,3,0,0,0,0.0,0.0,0.33,0,0,0.0,0.0,0.0,4,0,15,0,-1,16865,4764,559,9519,1
73801,73801,0.284238,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,15,0,-1,16865,4764,559,9519,1
74135,74135,0.284383,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,15,0,-1,16865,4764,559,9519,1
74341,74341,173.94826,2,184,167410,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,12,0,-1,434,4384,7,7066,1
74849,74849,65.576955,2,183,168457,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,3,0,-1,434,4386,411,8692,1
74855,74855,0.395101,3,0,0,0,0.0,0.0,0.6,0,0,0.0,0.0,0.0,4,0,12,0,-1,434,4384,7,7066,1
74878,74878,0.394981,3,0,0,0,0.0,0.0,0.62,0,0,0.0,0.0,0.0,4,0,12,0,-1,434,4384,7,7066,1
74908,74908,0.395266,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,12,0,-1,434,4384,7,7066,1
75020,75020,0.395156,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,12,0,-1,434,4384,7,7066,1
76137,76137,169.385066,2,181,165927,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,20,0,-1,434,4390,1059,4699,1
76145,76145,173.587628,2,181,165927,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,20,0,-1,16865,4766,1059,4699,1
76225,76225,0.52137,2,184,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,13,0,-1,434,4392,246,5895,1
77047,77047,174.321953,2,184,157954,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,49,0,-1,16865,4768,116,8733,1
77608,77608,171.565182,2,183,166135,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,38,0,-1,16865,4773,1047,6277,1
77620,77620,169.120423,2,183,166134,0,0.0,0.0,0.0,5,2,0.0,0.0,0.0,9,0,38,0,-1,434,4396,1047,6277,1
77955,77955,0.087427,3,0,0,0,0.0,0.0,0.67,6,4,0.17,0.0,0.0,4,0,38,0,-1,434,4396,1047,6277,1
77970,77970,0.087691,3,0,0,0,0.0,0.0,0.67,7,5,0.29,0.0,0.0,4,0,38,0,-1,434,4396,1047,6277,1
77994,77994,0.087793,3,0,0,0,0.0,0.0,0.5,8,6,0.38,0.0,0.0,4,0,38,0,-1,434,4396,1047,6277,1
78299,78299,0.087661,3,0,0,0,0.0,0.0,0.9,9,7,0.44,0.0,0.0,4,0,38,0,-1,434,4396,1047,6277,1
83334,83334,169.874361,2,180,158744,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,16,0,-1,434,4418,160,1479,1
85727,85727,168.846701,2,183,167490,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,59,0,-1,434,4427,818,6928,1
85733,85733,170.568281,2,183,167490,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,59,0,-1,16865,4780,818,6928,1
86227,86227,169.989867,2,183,167410,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,27,0,-1,434,4430,4,8151,1
86833,86833,168.19246,2,182,163606,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,50,0,-1,434,4434,639,5499,1
86834,86834,172.587858,2,182,163607,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,50,0,-1,16865,4782,639,5499,1
87074,87074,174.624385,2,184,3172667,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,50,0,-1,16865,4784,763,5482,1
87207,87207,169.442356,2,177,164279,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,40,0,-1,434,4436,732,80,1
87335,87335,83.670284,2,177,164279,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,40,0,-1,16865,4786,732,80,1
88080,88080,171.874627,2,184,168182,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,1,0,-1,434,4440,692,2159,1
88177,88177,166.911134,2,181,159053,0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,2,0,6,0,-1,434,4442,1128,6164,1
88178,88178,171.647929,2,181,159053,1,1.0,0.0,0.0,0,2,0.0,0.0,0.0,2,0,6,0,-1,16865,4791,1128,6164,1
88467,88467,170.52288,2,181,171182,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,18,0,-1,434,4448,179,5671,1
88479,88479,172.069311,2,181,171182,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,18,0,-1,16865,4793,179,5671,1
88938,88938,14.088697,2,183,163272,0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,2,0,53,0,-1,434,4450,1010,5224,1
88944,88944,0.415629,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,18,0,-1,434,4448,179,5671,1
89036,89036,0.415817,3,0,0,0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,4,0,18,0,-1,434,4448,179,5671,1
89077,89077,0.415496,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,18,0,-1,434,4448,179,5671,1
89117,89117,0.415686,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,18,0,-1,434,4448,179,5671,1
90821,90821,6.447854,3,2549,1584,2,1.0,0.0,0.5,0,0,0.0,0.0,0.0,9,43,2,7,-1,15672,2604,1030,445,1
90832,90832,25.602771,3,1927,1019,1,1.0,0.0,0.43,1,1,0.0,0.0,0.0,9,0,2,8,-1,15672,2622,1030,445,1
92241,92241,170.279246,2,180,165111,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,57,0,-1,434,4456,251,80,1
93481,93481,170.052273,2,181,167410,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,27,0,-1,434,4468,720,5216,1
98328,98328,170.307666,2,183,168119,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,58,0,-1,434,4474,1150,9696,1
98366,98366,173.34937,2,183,168118,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,58,0,-1,16865,4801,1150,9696,1
98667,98667,170.754219,2,183,167784,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,434,4481,492,2350,1
100368,100368,172.015677,2,182,162066,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,55,0,-1,434,4485,1026,5929,1
102147,102147,169.942141,2,184,167410,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,12,0,-1,434,4493,7,7066,1
102157,102157,172.040362,2,184,167410,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,12,0,-1,16865,4808,7,7066,1
103702,103702,1.678712,2,184,160985,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,13,0,-1,16865,4810,246,5895,1
103708,103708,0.694552,2,184,160986,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,13,0,-1,434,4501,246,5895,1
104220,104220,169.340803,2,184,157955,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,49,0,-1,434,4505,116,8733,1
104245,104245,174.165904,2,184,157954,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,49,0,-1,16865,4812,116,8733,1
105955,105955,170.142684,2,183,156606,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,46,0,-1,434,4513,344,7017,1
106569,106569,175.434209,2,182,166134,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,38,0,-1,16865,4817,853,5660,1
108377,108377,173.574968,2,182,161307,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,39,0,-1,434,4519,245,9850,1
108743,108743,0.062417,3,0,0,0,0.0,0.0,0.79,0,0,0.0,0.0,0.0,4,0,39,0,-1,434,4519,245,9850,1
108771,108771,0.054786,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,39,0,-1,434,4519,245,9850,1
108806,108806,0.055593,3,0,0,0,0.0,0.0,0.75,0,0,0.0,0.0,0.0,4,0,39,0,-1,434,4519,245,9850,1
108857,108857,0.053858,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,39,0,-1,434,4519,245,9850,1
109365,109365,174.739634,2,182,171081,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,16865,4822,118,2344,1
111901,111901,170.563147,2,183,167411,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,27,0,-1,16865,4827,4,8151,1
111904,111904,166.324677,2,183,167411,1,1.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,27,0,-1,434,4533,4,8151,1
112105,112105,0.047816,3,0,0,0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,4,0,27,0,-1,16865,4827,4,8151,1
112119,112119,0.048047,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,27,0,-1,16865,4827,4,8151,1
112133,112133,0.0,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,10,0,27,0,-1,16865,4827,4,8151,1
112174,112174,0.0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,27,0,-1,16865,4827,4,8151,1
113504,113504,170.416758,2,180,158744,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,16,0,-1,434,4541,160,1479,1
113558,113558,174.394591,3,180,158745,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,2,0,16,0,-1,16865,4831,160,1479,1
117514,117514,171.172691,2,180,165112,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,57,0,-1,16865,4836,251,80,1
117527,117527,167.214014,2,180,165112,1,1.0,0.0,0.0,0,1,0.0,0.0,0.0,8,0,57,0,-1,434,4553,251,80,1
119059,119059,171.217278,2,184,3172667,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,50,0,-1,434,4555,763,5482,1
119098,119098,171.667087,2,184,3172667,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,50,0,-1,16865,4838,763,5482,1
119800,119800,166.333161,2,181,169846,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0,32,0,-1,434,4557,1065,3029,1
122141,122141,173.608241,2,185,165913,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,1,0,-1,434,4567,363,8925,1
122229,122229,174.454448,2,181,167410,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0,27,0,-1,16865,4843,720,5216,1
122381,122381,0.302769,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,1,0,-1,434,4567,363,8925,1
122400,122400,33.300559,2,181,167410,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,27,0,-1,434,4569,720,5216,1
122402,122402,0.299695,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,1,0,-1,434,4567,363,8925,1
122449,122449,0.301383,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,1,0,-1,434,4567,363,8925,1
122479,122479,8.168504,2,184,168182,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,1,0,-1,16865,4845,692,2159,1
122491,122491,0.328332,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,27,0,-1,16865,4843,720,5216,1
122522,122522,0.332893,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,27,0,-1,16865,4843,720,5216,1
122528,122528,0.299994,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,1,0,-1,434,4567,363,8925,1
122630,122630,0.341916,3,0,0,0,0.0,0.0,0.89,0,0,0.0,0.0,0.0,4,0,27,0,-1,16865,4843,720,5216,1
122769,122769,0.342182,3,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,27,0,-1,16865,4843,720,5216,1
