,Unnamed: 0,type,rcvTime,sendTime,sender,messageID,RSSI,pos_0,pos_1,pos_2,spd_0,spd_1,spd_2,type_attack
3317,296,3,10848.705584840136,10848.705473015363,85.0,12606.0,2.358988974286513e-07,3613.969730535583,5504.0963402081625,1.895,2.485006063643522,-29.516670860590718,0.0,1
3320,299,3,10848.939579750744,10848.9394734886,133.0,12658.0,2.284208510978785e-09,3618.5275502151253,5367.7009611678795,1.895,-3.990045698449375,34.57332150411917,0.0,1
3322,301,3,10849.004307165013,10849.004200676736,115.0,12702.0,1.6904070963034e-08,3592.798509570028,5708.5495732687405,1.895,1.300469008524554,-30.255809586050702,0.0,1
3323,302,3,10849.089204165157,10849.089098358294,109.0,12762.0,9.633217162864672e-09,13264.925465676934,5781.485997373238,1.895,1.2938354945530621,-30.10147885283656,0.0,1
3325,304,3,10849.145484191236,10849.145373537856,103.0,12870.0,1.693454178821583e-09,3596.4987587548076,5633.036777346736,1.895,2.534568727121113,-30.109499320018077,0.0,1
3326,305,3,10849.148741192588,10849.148633232291,121.0,12930.0,3.335987368347217e-09,3597.5477622778562,5577.729998880085,1.895,-2.887053871101891,35.243314273246874,0.0,1
3329,308,3,10849.375691563042,10849.375577478018,139.0,12994.0,5.116706891074991e-09,3592.9245079123234,5927.237818551341,1.895,-1.6078935336739741,-29.86299917610131,0.0,1
3331,310,3,10849.470602512476,10849.470491000218,127.0,13062.0,1.027152429543716e-07,3607.948185736989,5459.370028906621,1.895,-4.076263228392597,35.32038722899957,0.0,1
3334,313,3,10849.65194729094,10849.65183135313,91.0,13166.0,4.0708728316012215e-09,3630.4086283043416,5337.169290121081,1.895,4.711234692565734,-38.037466141955775,0.0,1
3336,315,3,10849.70558638515,10849.705473015363,85.0,13286.0,8.67410041710707e-09,3616.6992132726696,5474.6796121671405,1.895,3.638022141595947,-29.36546151600513,0.0,1
3339,318,3,10849.93958086736,10849.9394734886,133.0,13334.0,3.872555722546497e-08,3614.5376518650633,5402.273005913895,1.895,-3.9938996811184992,34.60671585394897,0.0,1
3341,320,3,10850.00431620678,10850.004200676736,115.0,13386.0,5.30289394293378e-09,3594.096111357095,5678.360470467579,1.895,1.293937933986826,-30.10386213769282,0.0,1
3343,322,3,10850.137855232444,10850.137737495732,145.0,13498.0,3.8977081259198525e-09,9488.204534286633,9721.928593702614,1.895,-1.983243411455201,-29.876228233375862,0.0,1
3344,323,3,10850.145484207607,10850.145373537856,103.0,13546.0,1.662470188699096e-09,3599.0322118875633,5602.940530769658,1.895,2.531219822992471,-30.069715894332763,0.0,1
3345,324,3,10850.148741279148,10850.148633232291,121.0,13606.0,1.565471492602815e-09,3594.6602752151052,5612.978601280971,1.895,-2.891988661304853,35.30355504801605,0.0,1
3348,327,3,10850.3756912149,10850.375577478018,139.0,13670.0,5.0833358438512806e-09,3591.7546620161515,5897.293641551542,1.895,-1.167618410882689,-29.887160760346415,0.0,1
3350,329,3,10850.470602349382,10850.470491000218,127.0,13738.0,3.928638371532407e-07,3604.3539096839086,5494.6448876452705,1.895,-2.898686427078374,35.38531710531399,0.0,1
3352,331,3,10850.573572523972,10850.573458860816,151.0,13798.0,2.650041400258671e-09,3595.5457615804257,5968.046969772958,1.895,-1.986505540942834,-29.925370020277278,0.0,1
3355,334,3,10850.705588602264,10850.705473015363,85.0,13966.0,1.28190784157329e-07,3620.330187360726,5445.371041273822,1.895,3.6330704492477173,-29.325492344446744,0.0,1
3358,337,3,10850.939582670266,10850.9394734886,133.0,14018.0,4.405002590719394e-07,3610.549545757475,5436.829521069543,1.895,-3.9997385106753542,34.657308690907044,0.0,1
3360,339,3,10851.00431801673,10851.004200676736,115.0,14074.0,2.190364349808087e-09,3595.3933083908387,5648.180784376411,1.895,1.295406586186832,-30.138030780642612,0.0,1
3361,340,3,10851.089215016784,10851.089098358294,109.0,14129.0,2.193469985910088e-09,4143.494873400778,9639.429503818974,1.895,2.529562100933534,-30.050022926193197,0.0,1
3363,342,3,10851.148739552113,10851.148633232291,121.0,14289.0,5.459176748644681e-09,3591.9869588161846,5648.232010993124,1.895,-1.478919067309176,35.42126965233401,0.0,1
3366,345,3,10851.375689052653,10851.375577478018,139.0,14349.0,2.7521981907572583e-09,3591.2302291307124,5867.332425204662,1.895,-0.017408980756207,-29.910805063819232,0.0,1
3368,347,3,10851.47060062052,10851.470491000218,127.0,14421.0,1.48175977695618e-08,3601.457022909104,5530.008235742206,1.895,-2.901179480940415,35.4157507184999,0.0,1
3371,350,3,10851.651945734551,10851.65183135313,91.0,14525.0,5.842894199817773e-09,3641.7469659473554,5261.217682220779,1.895,5.95972410163146,-37.85779287284586,0.0,1
3373,352,3,10851.705584796588,10851.705473015363,85.0,14650.0,3.692594969e-06,3623.9609662096964,5416.064046315348,1.895,3.639091403794888,-29.374092408487762,0.0,1
3375,354,3,10851.808111351676,10851.808001584886,157.0,14703.0,9.564790089803028e-09,3645.1829149959294,5183.766338570589,1.895,-5.540973217367885,35.52092534134776,0.0,1
3377,356,3,10851.93957912133,10851.9394734886,133.0,14740.0,9.915481052915357e-08,3606.56155776386,5471.3850127801725,1.895,-3.9953402217239633,34.61919798504631,0.0,1
3379,358,3,10852.00431411998,10852.004200676736,115.0,14805.0,8.611433634206772e-09,3597.7586836733562,5618.069454475442,1.895,2.538243839597058,-30.153157949358597,0.0,1
3380,359,3,10852.08921112004,10852.089098358294,109.0,14874.0,1.294976595192387e-08,10538.293563965708,10561.890038778074,1.895,2.53024535062303,-30.05813961517509,0.0,1
3382,361,3,10852.13785314836,10852.137737495732,145.0,14939.0,2.541702043391812e-09,162.6098010968417,1240.112266736105,1.895,-0.8754227756871411,-30.08808588167386,0.0,1
3385,364,3,10852.375690216297,10852.375577478018,139.0,15114.0,5.2467230128989014e-09,3591.2127920902376,5837.373410038904,1.895,-0.017442414490249,-29.96824839812494,0.0,1
3387,366,3,10852.47059724118,10852.470491000218,127.0,15192.0,1.876147350157669e-09,3598.5605226142097,5565.366865938633,1.895,-2.903013950601974,35.438144755366736,0.0,1
3390,369,3,10852.651948369396,10852.65183135313,91.0,15298.0,1.4270401219836953e-08,3647.716705583139,5223.296267943471,1.895,5.971869152465801,-37.93494154803216,0.0,1
3392,371,3,10852.705587415883,10852.705473015363,85.0,15433.0,7.175743789000001e-06,3627.5925720714617,5386.750375858088,1.895,3.6325502635243323,-29.3212934986929,0.0,1
3394,373,3,10852.80811353396,10852.808001584886,157.0,15490.0,1.4603975691328653e-08,3639.6434966126403,5219.277296503121,1.895,-5.540569762842594,35.51833895847271,0.0,1
3396,375,3,10852.93959032431,10852.9394734886,133.0,15547.0,2.269459979390099e-09,3603.420234256062,5506.042602409844,1.895,-2.8429927535104342,34.70544422167508,0.0,1
3398,377,3,10853.004311890403,10853.004200676736,115.0,15612.0,9.131957714572376e-09,3600.294435610539,5587.945899169434,1.895,2.536202538688197,-30.12890824262561,0.0,1
3399,378,3,10853.089208890491,10853.089098358294,109.0,15681.0,5.25329215852922e-09,9381.9746114593,11485.342041938566,1.895,2.534932181937008,-30.11381699442135,0.0,1
3401,380,3,10853.137850919924,10853.137737495732,145.0,15750.0,1.338031376230358e-09,4075.588557953015,9816.416523535736,1.895,-0.017420984221318003,-29.93142851927841,0.0,1
3402,381,3,10853.145488921316,10853.145373537856,103.0,15803.0,2.363888153675775e-09,3606.6344760771876,5512.629163001768,1.895,2.530541566295981,-30.061658519794975,0.0,1
3403,382,3,10853.148747301831,10853.148633232291,121.0,15868.0,1.991317085107863e-09,3589.037587376843,5718.871766316596,1.895,-1.478429635308674,35.40954737269087,0.0,1
3406,385,3,10853.375695931933,10853.375577478018,139.0,15917.0,2.679388309253179e-09,3591.195341465511,5807.391055430996,1.895,-0.017454077048652,-29.98828612789488,0.0,1
3408,387,3,10853.470602956677,10853.470491000218,127.0,15995.0,2.134039602428109e-08,3595.6629819172194,5600.738196700991,1.895,-2.895974368023028,35.35221001626625,0.0,1
3411,390,3,10853.65194815468,10853.65183135313,91.0,16113.0,4.308826770771938e-09,3653.685094042962,5185.383436704368,1.895,5.9687575465930625,-37.91517577890874,0.0,1
3413,392,3,10853.705587187123,10853.705473015363,85.0,16240.0,4.753608158000001e-06,3631.2257239779574,5357.424226005358,1.895,3.636794524742218,-29.35555241317642,0.0,1
3415,394,3,10853.808112867937,10853.808001584886,157.0,16293.0,1.3285455886068549e-08,3634.1025399628006,5254.798115636777,1.895,-5.553056401674881,35.5983857207391,0.0,1
3417,396,3,10853.939590103715,10853.9394734886,133.0,16349.0,1.65370331123385e-08,3600.579384811514,5540.72188248123,1.895,-2.8488842593515322,34.77736397137141,0.0,1
3419,398,3,10854.004311237406,10854.004200676736,115.0,16409.0,3.232067860800743e-09,3602.828877060739,5557.837911840133,1.895,2.5272227510657883,-30.02223253625486,0.0,1
3420,399,3,10854.089208237529,10854.089098358294,109.0,16469.0,4.497519083902596e-09,13247.452149642631,1603.4707524813712,1.895,2.537509938796518,-30.14443954870197,0.0,1
3422,401,3,10854.137850268356,10854.137737495732,145.0,16529.0,1.592961897530419e-09,6986.782605806366,7144.134958391078,1.895,-0.017422527115706,-29.934079400040346,0.0,1
3425,404,3,10854.375695282808,10854.375577478018,139.0,16697.0,1.6274080900365831e-09,3591.1778940732947,5777.414254679692,1.895,-0.017454493741516003,-29.989002058321642,0.0,1
3427,406,3,10854.470608155743,10854.470491000218,127.0,16773.0,2.177225215543888e-09,3592.7650670666726,5636.114094891589,1.895,-2.896463777876057,35.358184419935135,0.0,1
3429,408,3,10854.573576586668,10854.573458860816,151.0,16821.0,3.565234913763977e-09,3591.2189307827803,5847.920451163738,1.895,-0.017552749385119002,-30.15781754136454,0.0,1
3432,411,3,10854.705579609725,10854.705473015363,85.0,16949.0,3.0230986803e-05,3634.855848106799,5328.1225158302095,1.895,3.630154731716757,-29.30195719606258,0.0,1
3434,413,3,10854.80811785524,10854.808001584886,157.0,16993.0,8.99803308398562e-08,3628.563406060123,5290.307249879834,1.895,-5.553195921140446,35.59928012328637,0.0,1
3436,415,3,10854.939581224413,10854.9394734886,133.0,17037.0,2.4879710848915812e-09,3597.73899549104,5575.395545651075,1.895,-2.840295798149549,34.67252150886108,0.0,1
3438,417,3,10855.00431522508,10855.004200676736,115.0,17101.0,4.986968548225969e-09,3605.3644492556496,5527.716491788835,1.895,2.5402326784285902,-30.17678443097848,0.0,1
3439,418,3,10855.089212225235,10855.089098358294,109.0,17157.0,1.1830122217947827e-08,1068.8632337003946,9194.985223351978,1.895,2.5368192239695713,-30.13623417735426,0.0,1
3441,420,3,10855.148744269993,10855.148633232291,121.0,17320.0,2.540598809526058e-09,3587.7016357109283,5789.49177763675,1.895,-0.034265456110755,35.31714203634258,0.0,1
3444,423,3,10855.375692271453,10855.375577478018,139.0,17380.0,1.32401272231768e-09,3591.1604455654215,5747.435537090172,1.895,-0.017448518180702,-29.978735297898993,0.0,1
3446,425,3,10855.470599295488,10855.470491000218,127.0,17464.0,2.190400067958169e-09,3591.013597691503,5671.544772068838,1.895,-1.482541533405183,35.50803055180276,0.0,1
3450,429,3,10855.705588319535,10855.705473015363,85.0,17632.0,1.1615177531e-05,3639.154047413639,5298.920065966496,1.895,4.5871487525208305,-29.139500307068776,0.0,1
3452,431,3,10855.808113516756,10855.808001584886,157.0,17684.0,9.181436358020372e-08,3623.356671986434,5325.857134755851,1.895,-4.124965991176707,35.74239148739065,0.0,1
3454,433,3,10855.939584407668,10855.9394734886,133.0,17736.0,2.237136317196025e-09,3594.898914827868,5610.065440929231,1.895,-2.846060116249629,34.742888631726075,0.0,1
3456,435,3,10856.004318408364,10856.004200676736,115.0,17800.0,1.735205871991369e-08,3607.9032821555816,5497.556336076291,1.895,2.5365561092352342,-30.133108496511667,0.0,1
3457,436,3,10856.089215408456,10856.089098358294,109.0,17864.0,5.6247664210247994e-09,62.17203801497817,4260.136647266336,1.895,3.709418398209036,-29.95627972006926,0.0,1
3459,438,3,10856.137844442464,10856.137737495732,145.0,17920.0,5.259439695391324e-09,8397.669639978558,8938.034595223144,1.895,-0.017421562789644,-29.932422567324338,0.0,1
3460,439,3,10856.14548244354,10856.145373537856,103.0,17976.0,1.645544275565867e-09,3616.5178204811473,5422.484581784536,1.895,3.707131699131851,-29.937812944462376,0.0,1
3465,444,3,10856.573568441958,10856.573458860816,151.0,18208.0,1.811432898427763e-09,3591.1839543273654,5787.826528704526,1.895,-0.017403491303635003,-29.901373495427187,0.0,1
3468,447,3,10856.705584476662,10856.705473015363,85.0,18328.0,1.19963724e-06,3643.7443312834184,5269.760650074554,1.895,4.596521416590178,-29.199039415622156,0.0,1
3470,449,3,10856.808110104674,10856.808001584886,157.0,18388.0,1.29760216754755e-08,3619.234124832268,5361.5785672778475,1.895,-4.121101515104614,35.708906213316325,0.0,1
3472,451,3,10856.939587999552,10856.9394734886,133.0,18436.0,6.1039408707700475e-09,3592.132251707746,5644.752132476223,1.895,-2.327248082251167,34.78446177059716,0.0,1
3474,453,3,10857.00430900044,10857.004200676736,115.0,18500.0,1.026381738372644e-08,3610.944809429754,5467.490741785027,1.895,3.714725851971219,-29.99914130976933,0.0,1
3475,454,3,10857.089206000486,10857.089098358294,109.0,18556.0,3.598614229229501e-09,7510.797470649704,4629.949140129611,1.895,3.711512069500402,-29.97318765444418,0.0,1
3477,456,3,10857.148746163524,10857.148633232291,121.0,18720.0,1.4032835331737451e-09,3587.6330281946966,5860.205016866336,1.895,-0.034284523167302,35.336794301162314,0.0,1
3484,463,3,10857.705589212945,10857.705473015363,85.0,19032.0,7.255874134318529e-07,3648.331249396131,5240.622614888662,1.895,4.589791189203051,-29.156286177479167,0.0,1
3486,465,3,10857.80811527694,10857.808001584886,157.0,19076.0,3.772186303003652e-09,3615.1158426588145,5397.263044195701,1.895,-4.120047474304339,35.69977306194535,0.0,1
3488,467,3,10857.93958016422,10857.9394734886,133.0,19132.0,2.908419731315921e-09,3590.6814560073944,5679.499825469431,1.895,-1.452089692730745,34.77868512384367,0.0,1
3490,469,3,10858.00431416538,10858.004200676736,115.0,19192.0,1.1955963287719287e-08,3614.662257437163,5437.469617069488,1.895,3.715059093119078,-30.001832476971092,0.0,1
3491,470,3,10858.089211165445,10858.089098358294,109.0,19256.0,3.883331757628054e-09,11515.994352847338,6118.249329738319,1.895,3.707577606246074,-29.941413972119243,0.0,1
3493,472,3,10858.137853202668,10858.137737495732,145.0,19316.0,1.4026839109604061e-09,5486.258334964514,3600.1651022816077,1.895,1.282787287041398,-29.8444389229886,0.0,1
3498,477,3,10858.573566836189,10858.573458860816,151.0,19596.0,1.739201436788598e-09,3591.970797126175,5727.806556656336,1.895,1.2868064054526749,-29.93794494316402,0.0,1
3501,480,3,10858.705582901515,10858.705473015363,85.0,19720.0,9.506851629976716e-07,3652.920096057109,5211.472328752169,1.895,4.591504010313847,-29.16716673836278,0.0,1
3503,482,3,10858.80810940196,10858.808001584886,157.0,19772.0,1.93801466746823e-08,3610.99607478476,5432.960394551206,1.895,-4.123506872997156,35.72974838359748,0.0,1
3505,484,3,10858.939587281351,10858.9394734886,133.0,19828.0,2.484308691645992e-09,3589.230198143123,5714.258587650395,1.895,-1.455083151382835,34.85038080243944,0.0,1
3507,486,3,10859.004308282878,10859.004200676736,115.0,19884.0,5.9861969296633996e-09,3618.376353566751,5407.475561230745,1.895,3.6956940317430593,-29.84544537443868,0.0,1
3508,487,3,10859.089205282964,10859.089098358294,109.0,19936.0,1.320499206686642e-09,6609.223073218018,6787.7445296617225,1.895,3.720798162782144,-30.048179682301924,0.0,1
3510,489,3,10859.137853079732,10859.137737495732,145.0,19992.0,2.4852429022535366e-09,5072.307367315516,5426.385099301115,1.895,1.285197669331895,-29.90051720484911,0.0,1
3514,1,3,10834.332886934491,10834.332772672084,67.0,5517.0,1.107591719761194e-08,7137.34443185851,6146.852797362953,1.895,-1.247807703943658,29.88597154006514,0.0,1
3518,5,3,10834.651939942822,10834.65183135313,91.0,5571.0,1.6006360003456671e-09,3595.6047564151822,5911.245408328107,1.895,-1.501326842310513,-38.34604415477426,0.0,1
3523,10,3,10835.089659641684,10835.08954850426,73.0,5702.0,5.7566605506928755e-09,3589.5854693234696,5705.7495647045525,1.895,-1.254866227641768,30.05502870944877,0.0,1
3527,14,3,10835.332879658588,10835.332772672084,67.0,5776.0,9.68371411093595e-09,1635.8170534018427,8899.319774005562,1.895,-0.48400208621586804,29.920957327749907,0.0,1
3531,18,3,10835.651945666825,10835.65183135313,91.0,5827.0,8.976446285947901e-09,3594.5334947302717,5872.884517670191,1.895,-0.022372438629230003,-38.3994943495447,0.0,1
3532,19,3,10835.671673667135,10835.6715683192,97.0,5879.0,2.554704443864465e-08,3600.0676248066975,5936.404611078635,1.895,-2.042925074519514,-30.791798285647733,0.0,1
3534,21,3,10835.705584974856,10835.705473015363,85.0,5919.0,4.5495300106159286e-09,3597.9716912694807,5887.3363084315715,1.895,-1.157207687036927,-29.492812487856398,0.0,1
3538,25,3,10836.089209215492,10836.089098358294,109.0,5991.0,1.4314942698370252e-08,8238.927349802107,5431.339433416724,1.895,-3.445423455440476,-29.897292475972133,0.0,1
3539,26,3,10836.089662377855,10836.08954850426,73.0,6019.0,1.318596746461573e-08,3588.3317558048525,5735.776985130323,1.895,-1.25510712378367,30.060798360727876,0.0,1
3543,30,3,10836.33288199444,10836.332772672084,67.0,6091.0,1.658767412304273e-08,12038.472760822624,5436.775734997354,1.895,-0.029014836566174002,29.90536885747278,0.0,1
3547,34,3,10836.651948003237,10836.65183135313,91.0,6147.0,2.989335673640091e-09,3594.5111282648995,5834.495275666967,1.895,-0.022379499921775,-38.41161417553583,0.0,1
3548,35,3,10836.671676003496,10836.6715683192,97.0,6203.0,2.3126602136697272e-08,3598.6928872919225,5905.71684573281,1.895,-1.201376533586694,-30.61850800793431,0.0,1
3553,40,3,10837.004308789512,10837.004200676736,115.0,6310.0,2.4452884422538283e-08,3605.4557830121616,6070.864826682265,1.895,-3.458926504198376,-30.01446373318968,0.0,1
3554,41,3,10837.089205789518,10837.089098358294,109.0,6355.0,3.177112045877167e-08,10271.498194672167,3719.9979157885537,1.895,-3.4557746259620292,-29.98711364789302,0.0,1
3555,42,3,10837.089656341608,10837.08954850426,73.0,6400.0,1.4461565747947112e-08,3587.724628026623,5765.793774713968,1.895,-0.029144446278369002,30.03895659083268,0.0,1
3559,46,3,10837.33288855754,10837.332772672084,67.0,6490.0,1.0710470960625693e-08,3914.9557271506637,2607.11051535327,1.895,-0.029104243287120003,29.99751967700675,0.0,1
3563,50,3,10837.651941613109,10837.65183135313,91.0,6548.0,2.626951882366356e-09,3594.4887570437636,5796.097870989476,1.895,-0.022395561395215,-38.43918169369006,0.0,1
3564,51,3,10837.671682613129,10837.6715683192,97.0,6606.0,1.13151021675805e-08,3594.5349589077496,5875.397595288348,1.895,-0.018003048908406,-30.899983071195834,0.0,1
3566,53,3,10837.705580907868,10837.705473015363,85.0,6647.0,1.7057740498362131e-09,3597.807523239304,5828.294534190897,1.895,-0.017228609105083,-29.54060388993724,0.0,1
3570,57,3,10838.004315393582,10838.004200676736,115.0,6714.0,2.807039550969228e-08,3601.989054908662,6040.782665407917,1.895,-3.461685407870535,-30.038403823915186,0.0,1
3571,58,3,10838.08921239364,10838.089098358294,109.0,6760.0,1.5250344291444058e-07,3327.3114165104926,2758.7583331624046,1.895,-2.313958535618777,-30.03002710389362,0.0,1
3572,59,3,10838.08966254414,10838.08954850426,73.0,6802.0,2.101758337778502e-09,3587.695459976491,5795.857059615556,1.895,-0.029189087145261004,30.084967588947528,0.0,1
3576,63,3,10838.332881359407,10838.332772672084,67.0,6908.0,3.5425802975188535e-08,10190.438350737095,8734.66750991065,1.895,-0.029092723169618,29.985645980514363,0.0,1
3580,67,3,10838.651947860988,10838.65183135313,91.0,6968.0,2.161897120548972e-08,3594.4663926982303,5757.712267425019,1.895,-0.022365826182528,-38.38814491133778,0.0,1
3581,68,3,10838.671675860987,10838.6715683192,97.0,7034.0,6.488164261283696e-08,3594.5164371755905,5843.60735725417,1.895,-0.018681442309037,-32.064360544243684,0.0,1
3586,73,3,10839.004308626392,10839.004200676736,115.0,7116.0,3.29579019714074e-08,3598.526731247534,6010.738723209829,1.895,-3.466782662998669,-30.0826347085543,0.0,1
3587,74,3,10839.089205626397,10839.089098358294,109.0,7161.0,2.295495114859551e-07,11336.048954715952,1791.5346056688577,1.895,-2.002132119350001,-30.160773914915634,0.0,1
3588,75,3,10839.089655375376,10839.08954850426,73.0,7202.0,2.469945017969697e-08,3587.666326478216,5825.884732183347,1.895,-0.029096854423403002,29.989904032011545,0.0,1
3592,79,3,10839.332886790236,10839.332772672084,67.0,7309.0,3.851532158387074e-08,3271.6628542356193,3080.1524076377973,1.895,-0.02906047704039,29.95241014573001,0.0,1
3596,83,3,10839.65193843742,10839.65183135313,91.0,7367.0,3.3477066478704723e-09,3595.6362487697716,5719.34944342028,1.895,1.649255311343329,-38.405158909123635,0.0,1
3597,84,3,10839.671679437422,10839.6715683192,97.0,7429.0,5.1731531800029925e-09,3594.497719063424,5811.4800574845085,1.895,-0.018735073888813,-32.15641244698478,0.0,1
3602,89,3,10840.004312185336,10840.004200676736,115.0,7511.0,2.9742475643651425e-08,3596.3763267946474,5980.5588761579575,1.895,-1.9951069064875342,-30.054943807700813,0.0,1
3603,90,3,10840.089209185344,10840.089098358294,109.0,7556.0,9.070578520907396e-09,917.0041623152792,8376.776056014933,1.895,-1.997921086828688,-30.097337541923274,0.0,1
3604,91,3,10840.089658533156,10840.08954850426,73.0,7597.0,4.4538667674713136e-08,3587.63722508309,5855.879316282978,1.895,-0.029108844010693004,30.002261607403053,0.0,1
3608,95,3,10840.3328895803,10840.332772672084,67.0,7704.0,1.1226968421000002e-05,2298.5109653603286,4182.095117168501,1.895,1.272030124329152,29.876565407488094,0.0,1
3612,99,3,10840.651943961357,10840.65183135313,91.0,7762.0,1.735223652198783e-08,3597.283754213613,5680.9850325620955,1.895,1.6450940109212162,-38.308257354294206,0.0,1
3613,100,3,10840.671684961357,10840.6715683192,97.0,7828.0,4.6657759662167086e-08,3594.479020546037,5779.38638970484,1.895,-0.018708819931727003,-32.11135080639627,0.0,1
3618,105,3,10841.004317691872,10841.004200676736,115.0,7918.0,1.290043315224222e-09,3594.370952371895,5950.3492591228105,1.895,-2.006572690761319,-30.227668136832097,0.0,1
3619,106,3,10841.089214691889,10841.089098358294,109.0,7963.0,5.601396136070795e-08,1113.213439118117,1107.4707333464175,1.895,-1.180538023669313,-30.217860020209567,0.0,1
3620,107,3,10841.089663695571,10841.08954850426,73.0,8008.0,2.7196510730000003e-06,3587.6921908899863,5885.870442883073,1.895,0.391937166373642,30.007395048032503,0.0,1
3624,111,3,10841.33288208418,10841.332772672084,67.0,8135.0,1.562694051037038e-08,4013.5598632972687,5560.074190259911,1.895,1.720846526823542,29.881347675844278,0.0,1
3628,115,3,10841.651949523572,10841.65183135313,91.0,8202.0,3.396914676790117e-09,3598.9975693728106,5642.645851684053,1.895,2.217280123672108,-38.26337298197021,0.0,1
3629,116,3,10841.67167752359,10841.6715683192,97.0,8266.0,2.6189501867577183e-08,3594.460315931425,5747.28225680017,1.895,-0.018727704027773,-32.14376299674341,0.0,1
3631,118,3,10841.705588752471,10841.705473015363,85.0,8316.0,1.706486589502175e-09,3599.3288753262464,5710.243411530411,1.895,1.264549151518424,-29.47350095292056,0.0,1
3635,122,3,10842.004310237176,10842.004200676736,115.0,8366.0,1.703105472251997e-08,3592.6468492131357,5920.130676267717,1.895,-1.175804499789223,-30.096697500118687,0.0,1
3636,123,3,10842.08920723722,10842.089098358294,109.0,8412.0,2.475575003478142e-07,1419.1449531260878,9011.889086687006,1.895,-1.041699576099874,-30.112254837048656,0.0,1
3637,124,3,10842.089656452592,10842.08954850426,73.0,8458.0,1.38410844538258e-08,3588.967400285835,5915.821680825169,1.895,1.280509383075184,30.07572038319408,0.0,1
3639,126,3,10842.148745879917,10842.148633232291,121.0,8554.0,2.6839842520780983e-09,3622.6914256935706,5331.621423112627,1.895,-4.059541102022613,35.175491782964784,0.0,1
3642,129,3,10842.332888241568,10842.332772672084,67.0,8596.0,2.522992266507652e-09,12335.97773624584,8449.520918889903,1.895,2.225917013009355,29.89418081720241,0.0,1
3646,133,3,10842.67168373525,10842.6715683192,97.0,8754.0,7.235782174462611e-09,3595.8148348905193,5715.190822072136,1.895,1.376457407452339,-32.052687719930105,0.0,1
3651,138,3,10843.089213431653,10843.089098358294,109.0,8892.0,1.150918864881395e-08,7232.263202490285,2824.8061233898625,1.895,-0.017547984646293,-30.14963112134045,0.0,1
3652,139,3,10843.089663047764,10843.08954850426,73.0,8934.0,6.274811716524671e-09,3590.737196131963,5945.751204010615,1.895,2.23463928131471,30.011321332460902,0.0,1
3656,143,3,10843.33288223748,10843.332772672084,67.0,9056.0,2.996688798945597e-09,1114.2370915971696,2378.3689701231197,1.895,2.221181738686006,29.83058583768883,0.0,1
3660,147,3,10843.651937868004,10843.65183135313,91.0,9155.0,1.819418100723952e-08,3605.4413633534764,5566.10181527029,1.895,3.219874346239081,-38.24799178025575,0.0,1
3661,148,3,10843.67167886804,10843.6715683192,97.0,9225.0,4.605531791296646e-09,3597.192445284702,5683.111285483963,1.895,1.378940404417073,-32.11050769016458,0.0,1
3666,153,3,10844.004311547274,10844.004200676736,115.0,9354.0,2.3679601300063132e-08,3591.22580104062,5859.724412915057,1.895,-0.01754728530894,-30.148429567106156,0.0,1
3667,154,3,10844.089208547271,10844.089098358294,109.0,9409.0,3.5942766456323275e-08,11291.370208580047,3091.5629712399095,1.895,-0.017584601478590003,-30.212543416331833,0.0,1
3668,155,3,10844.089664320629,10844.08954850426,73.0,9456.0,1.509530539343535e-08,3592.9624542747915,5975.636536167152,1.895,2.226074294049386,29.896293109736426,0.0,1
3670,157,3,10844.148745895523,10844.148633232291,121.0,9550.0,1.8291963804726606e-09,3614.58811325183,5401.835763365795,1.895,-4.050961883122647,35.10115376384835,0.0,1
3673,160,3,10844.332886484108,10844.332772672084,67.0,9606.0,5.1875370001565046e-09,13019.940111152828,1754.4531289022416,1.895,3.142701724290371,29.760562037715907,0.0,1
3674,161,3,10844.375689849709,10844.375577478018,139.0,9654.0,1.3210829253543102e-08,3606.104725669554,6076.495956985725,1.895,-3.423905898537626,-29.710576183934055,0.0,1
3678,165,3,10844.651938702897,10844.65183135313,91.0,9762.0,3.6944405924767742e-09,3608.66214891396,5527.842999429455,1.895,3.2151218762855382,-38.19153851153385,0.0,1
3679,166,3,10844.671685698744,10844.6715683192,97.0,9834.0,3.809367309333439e-08,3598.570217596547,5651.027978422225,1.895,1.379461139105878,-32.122633707486195,0.0,1
3684,171,3,10845.004318360896,10845.004200676736,115.0,9986.0,4.998232674590144e-09,3591.208186933693,5829.461175451008,1.895,-0.017575627620457,-30.197125206327403,0.0,1
3685,172,3,10845.089215360897,10845.089098358294,109.0,10038.0,3.5247191640324426e-08,841.9696937315166,523.6720599932596,1.895,-0.017624612211769003,-30.281286852010112,0.0,1
3686,173,3,10845.089665778863,10845.08954850426,73.0,10098.0,1.6893389352828662e-08,3595.187435309902,6005.518146752675,1.895,2.227790577819578,29.91934288966623,0.0,1
3688,175,3,10845.148740896344,10845.148633232291,121.0,10190.0,4.8593183098577335e-09,3610.5363312665713,5436.944023227421,1.895,-4.052189217013079,35.1117884814415,0.0,1
3691,178,3,10845.332890090216,10845.332772672084,67.0,10246.0,1.5226249507649143e-08,13444.71007890068,499.6200887253508,1.895,3.138697737426504,29.72264533101801,0.0,1
3692,179,3,10845.375693092636,10845.375577478018,139.0,10294.0,2.7112795715068353e-09,3602.6726718432615,6046.714678032656,1.895,-3.422684254511534,-29.699975498932062,0.0,1
